UniqueID	GeneSymbol	Feature_Type	Matched	Name_in_KEGG	KEGG_ID	Similarity	Tie	Selected
Gene_6952	Ttll1	Gene	Yes	Ttll1	rno:362969	1.0	No	Yes
Gene_6953	Mcat	Gene	Yes	Mcat	rno:315173	1.0	No	Yes
Gene_6954	Tspo	Gene	Yes	Tspo	rno:24230	1.0	No	Yes
Gene_6955	Ttll12	Gene	Yes	Ttll12	rno:300105	1.0	No	Yes
Gene_6956	Scube1	Gene	Yes	Scube1	rno:315174	1.0	No	Yes
Gene_6957	Mpped1	Gene	Yes	Mpped1	rno:362971	1.0	No	Yes
Gene_6958	Sult4a1	Gene	Yes	Sult4a1	rno:58953	1.0	No	Yes
Gene_6959	Pnpla3	Gene	Yes	Pnpla3	rno:362972	1.0	No	Yes
Gene_6960	Samm50	Gene	Yes	Samm50	rno:300111	1.0	No	Yes
Gene_6961	Parvb	Gene	Yes	Parvb	rno:362973	1.0	No	Yes
Gene_6962	Parvg	Gene	Yes	Parvg	rno:689069	1.0	No	Yes
Gene_6963	Shisal1	Gene	Yes	Shisal1	rno:500913	1.0	No	Yes
Gene_6964	Rtl6	Gene	Yes	Rtl6	rno:300114	1.0	No	Yes
Gene_6965	Prr5	Gene	Yes	Prr5	rno:315189	1.0	No	Yes
Gene_6966	Phf21b	Gene	Yes	Phf21b	rno:300117	1.0	No	Yes
Gene_6967	Arhgap8	Gene	Yes	Arhgap8	rno:300115	1.0	No	Yes
Gene_6968	Nup50	Gene	Yes	Nup50	rno:25497	1.0	No	Yes
Gene_6969	RGD1304694	Gene	Yes	RGD1304694	rno:362974	1.0	No	Yes
Gene_6970	Mir1249	Gene	Yes	Mir1249	rno:100526607	1.0	No	Yes
Gene_6971	Fam118a	Gene	Yes	Fam118a	rno:300120	1.0	No	Yes
Gene_6972	Fbln1	Gene	Yes	Fbln1	rno:315191	1.0	No	Yes
Gene_6973	Atxn10	Gene	Yes	Atxn10	rno:170821	1.0	No	Yes
Gene_6974	Wnt7b	Gene	Yes	Wnt7b	rno:315196	1.0	No	Yes
Gene_6975	Mirlet7c2	Gene	Yes	Mirlet7c2	rno:100314224	1.0	No	Yes
Gene_6976	Mirlet7b	Gene	Yes	Mirlet7b	rno:100313990	1.0	No	Yes
Gene_6977	Ppara	Gene	Yes	Ppara	rno:25747	1.0	No	Yes
Gene_6978	Cdpf1	Gene	Yes	Cdpf1	rno:362975	1.0	No	Yes
Gene_6979	AC141997.1	Gene	No	NA	NA	NA	NA	NA
Gene_6980	Ttc38	Gene	Yes	Ttc38	rno:300125	1.0	No	Yes
Gene_6981	Gtse1	Gene	Yes	Gtse1	rno:300126	1.0	No	Yes
Gene_6982	Trmu	Gene	Yes	Trmu	rno:362976	1.0	No	Yes
Gene_6983	Celsr1	Gene	Yes	Celsr1	rno:300128	1.0	No	Yes
Gene_6984	Gramd4	Gene	Yes	Gramd4	rno:315203	1.0	No	Yes
Gene_6985	Cerk	Gene	Yes	Cerk	rno:300129	1.0	No	Yes
Gene_6986	LOC108351584	Gene	Yes	uncharacterized protein LOC108351584	rno:108351584	0.5	No	Yes
Gene_6987	Tbc1d22a	Gene	Yes	Tbc1d22a	rno:689443	1.0	No	Yes
Gene_6988	Fam19a5	Gene	No	NA	NA	NA	NA	NA
Gene_6989	Brd1	Gene	Yes	Brd1	rno:315210	1.0	No	Yes
Gene_6990	Zbed4	Gene	Yes	Zbed4	rno:315211	1.0	No	Yes
Gene_6991	Alg12	Gene	Yes	Alg12	rno:315212	1.0	No	Yes
Gene_6992	Creld2	Gene	Yes	Creld2	rno:362978	1.0	No	Yes
Gene_6993	Pim3	Gene	Yes	Pim3	rno:64534	1.0	No	Yes
Gene_6994	AABR07058658.1	Gene	No	NA	NA	NA	NA	NA
Gene_6995	Mlc1	Gene	Yes	Mlc1	rno:315215	1.0	No	Yes
Gene_6996	Panx2	Gene	Yes	Panx2	rno:362979	1.0	No	Yes
Gene_6997	Trabd	Gene	Yes	Trabd	rno:300142	1.0	No	Yes
Gene_6998	Selenoo	Gene	Yes	Selenoo	rno:315216	1.0	No	Yes
Gene_6999	Tubgcp6	Gene	Yes	Tubgcp6	rno:362980	1.0	No	Yes
Gene_7000	Hdac10	Gene	Yes	Hdac10	rno:362981	1.0	No	Yes
Gene_7001	Mapk12	Gene	Yes	Mapk12	rno:60352	1.0	No	Yes
Gene_7002	Mapk11	Gene	Yes	Mapk11	rno:689314	1.0	No	Yes
Gene_7003	Plxnb2	Gene	Yes	Plxnb2	rno:315217	1.0	No	Yes
Gene_7004	Dennd6b	Gene	Yes	Dennd6b	rno:362983	1.0	No	Yes
Gene_7005	Ppp6r2	Gene	Yes	Ppp6r2	rno:300146	1.0	No	Yes
Gene_7006	Sbf1	Gene	Yes	Sbf1	rno:300147	1.0	No	Yes
Gene_7007	Lmf2	Gene	Yes	Lmf2	rno:315218	1.0	No	Yes
Gene_7008	Ncaph2	Gene	Yes	Ncaph2	rno:300149	1.0	No	Yes
Gene_7009	Tymp	Gene	Yes	Tymp	rno:315219	1.0	No	Yes
Gene_7010	Odf3b	Gene	Yes	Odf3b	rno:500917	1.0	No	Yes
Gene_7011	Cpt1b	Gene	Yes	Cpt1b	rno:25756	1.0	No	Yes
Gene_7012	Chkb	Gene	Yes	Chkb	rno:29367	1.0	No	Yes
Gene_7013	AC125982.1	Gene	No	NA	NA	NA	NA	NA
Gene_7014	Mapk8ip2	Gene	Yes	Mapk8ip2	rno:315220	1.0	No	Yes
Gene_7015	Arsa	Gene	Yes	Arsa	rno:315222	1.0	No	Yes
Gene_7016	Shank3	Gene	Yes	Shank3	rno:59312	1.0	No	Yes
Gene_7017	Acr	Gene	Yes	Acr	rno:24163	1.0	No	Yes
Gene_7018	Rabl2	Gene	Yes	Rabl2	rno:362987	1.0	No	Yes
Gene_7019	Alg10	Gene	Yes	Alg10	rno:245960	1.0	No	Yes
Gene_7020	Cpne8	Gene	Yes	Cpne8	rno:362988	1.0	No	Yes
Gene_7021	Kif21a	Gene	Yes	Kif21a	rno:300158	1.0	No	Yes
Gene_7022	Abcd2	Gene	Yes	Abcd2	rno:84356	1.0	No	Yes
Gene_7023	Slc2a13	Gene	Yes	Slc2a13	rno:171147	1.0	No	Yes
Gene_7024	Lrrk2	Gene	Yes	Lrrk2	rno:300160	1.0	No	Yes
Gene_7025	Cntn1	Gene	Yes	Cntn1	rno:117258	1.0	No	Yes
Gene_7026	AABR07058699.2	Gene	No	NA	NA	NA	NA	NA
Gene_7027	Pdzrn4	Gene	Yes	Pdzrn4	rno:315250	1.0	No	Yes
Gene_7028	Gxylt1	Gene	Yes	Gxylt1	rno:300173	1.0	No	Yes
Gene_7029	Yaf2	Gene	Yes	Yaf2	rno:690262	1.0	No	Yes
Gene_7030	Zcrb1	Gene	Yes	Zcrb1	rno:362990	1.0	No	Yes
Gene_7031	Pphln1	Gene	Yes	Pphln1	rno:366975	1.0	No	Yes
Gene_7032	Prickle1	Gene	Yes	Prickle1	rno:315259	1.0	No	Yes
Gene_7033	Adamts20	Gene	Yes	Adamts20	rno:315263	1.0	No	Yes
Gene_7034	Pus7l	Gene	Yes	Pus7l	rno:315264	1.0	No	Yes
Gene_7035	Irak4	Gene	Yes	Irak4	rno:300177	1.0	No	Yes
Gene_7036	Twf1	Gene	Yes	Twf1	rno:315265	1.0	No	Yes
Gene_7037	Tmem117	Gene	Yes	Tmem117	rno:500921	1.0	No	Yes
Gene_7038	Nell2	Gene	Yes	Nell2	rno:81734	1.0	No	Yes
Gene_7039	Dbx2	Gene	Yes	Dbx2	rno:541457	1.0	No	Yes
Gene_7040	Ano6	Gene	Yes	Ano6	rno:315272	1.0	No	Yes
Gene_7041	Arid2	Gene	Yes	Arid2	rno:366980	1.0	No	Yes
Gene_7042	AABR07058795.1	Gene	No	NA	NA	NA	NA	NA
Gene_7043	Scaf11	Gene	Yes	Scaf11	rno:312030	1.0	No	Yes
Gene_7044	Slc38a1	Gene	Yes	Slc38a1	rno:170567	1.0	No	Yes
Gene_7045	Slc38a2	Gene	Yes	Slc38a2	rno:29642	1.0	No	Yes
Gene_7046	Slc38a4	Gene	Yes	Slc38a4	rno:170573	1.0	No	Yes
Gene_7047	Amigo2	Gene	Yes	Amigo2	rno:300186	1.0	No	Yes
Gene_7048	Pced1b	Gene	Yes	Pced1b	rno:315283	1.0	No	Yes
Gene_7049	Rpap3	Gene	Yes	Rpap3	rno:300189	1.0	No	Yes
Gene_7050	Endou	Gene	Yes	Endou	rno:680317	1.0	No	Yes
Gene_7051	Rapgef3	Gene	Yes	Rapgef3	rno:59326	1.0	No	Yes
Gene_7052	Slc48a1	Gene	Yes	Slc48a1	rno:300191	1.0	No	Yes
Gene_7053	Hdac7	Gene	Yes	Hdac7	rno:84582	1.0	No	Yes
Gene_7054	Tmem106c	Gene	Yes	Tmem106c	rno:315286	1.0	No	Yes
Gene_7055	Col2a1	Gene	Yes	Col2a1	rno:25412	1.0	No	Yes
Gene_7056	Senp1	Gene	Yes	Senp1	rno:300193	1.0	No	Yes
Gene_7057	Pfkm	Gene	Yes	Pfkm	rno:65152	1.0	No	Yes
Gene_7058	Asb8	Gene	Yes	Asb8	rno:315287	1.0	No	Yes
Gene_7059	Ccdc184	Gene	Yes	Ccdc184	rno:500925	1.0	No	Yes
Gene_7060	Zfp641	Gene	Yes	Zfp641	rno:300197	1.0	No	Yes
Gene_7061	Kansl2	Gene	Yes	Kansl2	rno:300206	1.0	No	Yes
Gene_7062	Ccnt1	Gene	Yes	Ccnt1	rno:315291	1.0	No	Yes
Gene_7063	Adcy6	Gene	Yes	Adcy6	rno:25289	1.0	No	Yes
Gene_7064	Cacnb3	Gene	Yes	Cacnb3	rno:25297	1.0	No	Yes
Gene_7065	Ddx23	Gene	Yes	Ddx23	rno:300208	1.0	No	Yes
Gene_7066	Rnd1	Gene	Yes	Rnd1	rno:362993	1.0	No	Yes
Gene_7067	Ccdc65	Gene	Yes	Ccdc65	rno:362994	1.0	No	Yes
Gene_7068	Fkbp11	Gene	Yes	Fkbp11	rno:300211	1.0	No	Yes
Gene_7069	Kmt2d	Gene	Yes	Kmt2d	rno:100362634	1.0	No	Yes
Gene_7070	Rhebl1	Gene	Yes	Rhebl1	rno:359959	1.0	No	Yes
Gene_7071	Lmbr1l	Gene	Yes	Lmbr1l	rno:300215	1.0	No	Yes
Gene_7072	Tuba1b	Gene	Yes	Tuba1b	rno:500929	1.0	No	Yes
Gene_7073	Tuba1a	Gene	Yes	Tuba1a	rno:64158	1.0	No	Yes
Gene_7074	Kcnh3	Gene	Yes	Kcnh3	rno:27150	1.0	No	Yes
Gene_7075	Spats2	Gene	Yes	Spats2	rno:300221	1.0	No	Yes
Gene_7076	Mcrs1	Gene	Yes	Mcrs1	rno:300222	1.0	No	Yes
Gene_7077	Prpf40b	Gene	Yes	Prpf40b	rno:363000	1.0	No	Yes
Gene_7078	Fmnl3	Gene	Yes	Fmnl3	rno:300225	1.0	No	Yes
Gene_7079	Tmbim6	Gene	Yes	Tmbim6	rno:24822	1.0	No	Yes
Gene_7080	Nckap5l	Gene	Yes	Nckap5l	rno:315297	1.0	No	Yes
Gene_7081	Bcdin3d	Gene	Yes	Bcdin3d	rno:363001	1.0	No	Yes
Gene_7082	Faim2	Gene	Yes	Faim2	rno:246274	1.0	No	Yes
Gene_7083	Racgap1	Gene	Yes	Racgap1	rno:315298	1.0	No	Yes
Gene_7084	Asic1	Gene	Yes	Asic1	rno:79123	1.0	No	Yes
Gene_7085	Smarcd1	Gene	Yes	Smarcd1	rno:363002	1.0	No	Yes
Gene_7086	Gpd1	Gene	Yes	Gpd1	rno:60666	1.0	No	Yes
Gene_7087	Cox14	Gene	Yes	Cox14	rno:681219	1.0	No	Yes
Gene_7088	Cers5	Gene	Yes	Cers5	rno:366984	1.0	No	Yes
Gene_7089	Lima1	Gene	Yes	Lima1	rno:300228	1.0	No	Yes
Gene_7090	AABR07058884.2	Gene	No	NA	NA	NA	NA	NA
Gene_7091	AABR07058886.1	Gene	No	NA	NA	NA	NA	NA
Gene_7092	Dip2b	Gene	Yes	Dip2b	rno:300231	1.0	No	Yes
Gene_7093	Atf1	Gene	Yes	Atf1	rno:315305	1.0	No	Yes
Gene_7094	Mettl7a	Gene	Yes	Mettl7a	rno:315306	1.0	No	Yes
Gene_7095	Slc11a2	Gene	Yes	Slc11a2	rno:25715	1.0	No	Yes
Gene_7096	Letmd1	Gene	Yes	Letmd1	rno:681352	1.0	No	Yes
Gene_7097	Csrnp2	Gene	Yes	Csrnp2	rno:315308	1.0	No	Yes
Gene_7098	Tfcp2	Gene	Yes	Tfcp2	rno:315309	1.0	No	Yes
Gene_7099	Pou6f1	Gene	Yes	Pou6f1	rno:116545	1.0	No	Yes
Gene_7100	Dazap2	Gene	Yes	Dazap2	rno:300235	1.0	No	Yes
Gene_7101	Smagp	Gene	Yes	Smagp	rno:300236	1.0	No	Yes
Gene_7102	Bin2	Gene	Yes	Bin2	rno:366988	1.0	No	Yes
Gene_7103	Galnt6	Gene	Yes	Galnt6	rno:100361647	1.0	No	Yes
Gene_7104	Slc4a8	Gene	Yes	Slc4a8	rno:315311	1.0	No	Yes
Gene_7105	Scn8a	Gene	Yes	Scn8a	rno:29710	1.0	No	Yes
Gene_7106	Acvrl1	Gene	Yes	Acvrl1	rno:25237	1.0	No	Yes
Gene_7107	Acvr1b	Gene	Yes	Acvr1b	rno:29381	1.0	No	Yes
Gene_7108	Grasp	Gene	No	NA	NA	NA	NA	NA
Gene_7109	Nr4a1	Gene	Yes	Nr4a1	rno:79240	1.0	No	Yes
Gene_7110	Atg101	Gene	Yes	Atg101	rno:300240	1.0	No	Yes
Gene_7111	Krt2	Gene	Yes	Krt2	rno:406228	1.0	No	Yes
Gene_7112	Krt8	Gene	Yes	Krt8	rno:25626	1.0	No	Yes
Gene_7113	LOC683212	Gene	No	NA	NA	NA	NA	NA
Gene_7114	Eif4b	Gene	Yes	Eif4b	rno:300253	1.0	No	Yes
Gene_7115	Tns2	Gene	Yes	Tns2	rno:315326	1.0	No	Yes
Gene_7116	Spryd3	Gene	Yes	Spryd3	rno:315327	1.0	No	Yes
Gene_7117	Igfbp6	Gene	Yes	Igfbp6	rno:25641	1.0	No	Yes
Gene_7118	Csad	Gene	Yes	Csad	rno:60356	1.0	No	Yes
Gene_7119	Znf740	Gene	Yes	Znf740	rno:685834	1.0	No	Yes
Gene_7120	Itgb7	Gene	Yes	Itgb7	rno:25713	1.0	No	Yes
Gene_7121	Rarg	Gene	Yes	Rarg	rno:685072	1.0	No	Yes
Gene_7122	Mfsd5	Gene	Yes	Mfsd5	rno:315329	1.0	No	Yes
Gene_7123	Pfdn5	Gene	Yes	Pfdn5	rno:300257	1.0	No	Yes
Gene_7124	Myg1	Gene	Yes	Myg1	rno:300258	1.0	No	Yes
Gene_7125	Aaas	Gene	Yes	Aaas	rno:300259	1.0	No	Yes
Gene_7126	Sp7	Gene	Yes	Sp7	rno:300260	1.0	No	Yes
Gene_7127	Sp1	Gene	Yes	Sp1	rno:24790	1.0	No	Yes
Gene_7128	Amhr2	Gene	Yes	Amhr2	rno:29530	1.0	No	Yes
Gene_7129	Prr13	Gene	Yes	Prr13	rno:363004	1.0	No	Yes
Gene_7130	Pcbp2	Gene	Yes	Pcbp2	rno:363005	1.0	No	Yes
Gene_7131	Map3k12	Gene	Yes	Map3k12	rno:25579	1.0	No	Yes
Gene_7132	Tarbp2	Gene	Yes	Tarbp2	rno:363006	1.0	No	Yes
Gene_7133	Npff	Gene	Yes	Npff	rno:60337	1.0	No	Yes
Gene_7134	Atf7	Gene	Yes	Atf7	rno:315333	1.0	No	Yes
Gene_7135	Atp5mc2	Gene	Yes	Atp5mc2	rno:171082	1.0	No	Yes
Gene_7136	Smug1	Gene	Yes	Smug1	rno:315344	1.0	No	Yes
Gene_7137	Cbx5	Gene	Yes	Cbx5	rno:300266	1.0	No	Yes
Gene_7138	Hnrnpa1	Gene	Yes	Hnrnpa1	rno:29578	1.0	No	Yes
Gene_7139	Copz1	Gene	Yes	Copz1	rno:315345	1.0	No	Yes
Gene_7140	Zfp385a	Gene	Yes	Zfp385a	rno:685474	1.0	No	Yes
Gene_7141	Itga5	Gene	Yes	Itga5	rno:315346	1.0	No	Yes
Gene_7142	Nckap1l	Gene	Yes	Nckap1l	rno:315348	1.0	No	Yes
Gene_7143	Pde1b	Gene	Yes	Pde1b	rno:29691	1.0	No	Yes
Gene_7144	Ppp1r1a	Gene	Yes	Ppp1r1a	rno:58977	1.0	No	Yes
Gene_7145	Glycam1	Gene	Yes	Glycam1	rno:25258	1.0	No	Yes
Gene_7146	Gucy1a2	Gene	Yes	Gucy1a2	rno:66012	1.0	No	Yes
Gene_7147	Aasdhppt	Gene	Yes	Aasdhppt	rno:300328	1.0	No	Yes
Gene_7148	Kbtbd3	Gene	Yes	Kbtbd3	rno:315394	1.0	No	Yes
Gene_7149	Msantd4	Gene	Yes	Msantd4	rno:500941	1.0	No	Yes
Gene_7150	Gria4	Gene	Yes	Gria4	rno:29629	1.0	No	Yes
Gene_7151	Casp1	Gene	Yes	Casp1	rno:25166	1.0	No	Yes
Gene_7152	Casp4	Gene	Yes	Casp4	rno:114555	1.0	No	Yes
Gene_7153	Casp12	Gene	Yes	Casp12	rno:156117	1.0	No	Yes
Gene_7154	Pdgfd	Gene	Yes	Pdgfd	rno:66018	1.0	No	Yes
Gene_7155	Dync2h1	Gene	Yes	Dync2h1	rno:65209	1.0	No	Yes
Gene_7156	Dcun1d5	Gene	Yes	Dcun1d5	rno:315405	1.0	No	Yes
Gene_7157	Tmem123	Gene	Yes	Tmem123	rno:363013	1.0	No	Yes
Gene_7158	Birc2	Gene	Yes	Birc2	rno:60371	1.0	No	Yes
Gene_7159	Yap1	Gene	Yes	Yap1	rno:363014	1.0	No	Yes
Gene_7160	Cfap300	Gene	Yes	Cfap300	rno:654482	1.0	No	Yes
Gene_7161	Cep126	Gene	Yes	Cep126	rno:315409	1.0	No	Yes
Gene_7162	LOC100359922	Gene	No	NA	NA	NA	NA	NA
Gene_7163	Trpc6	Gene	Yes	Trpc6	rno:89823	1.0	No	Yes
Gene_7164	Pgr	Gene	Yes	Pgr	rno:25154	1.0	No	Yes
Gene_7165	Arhgap42	Gene	Yes	Arhgap42	rno:500943	1.0	No	Yes
Gene_7166	Cntn5	Gene	Yes	Cntn5	rno:114589	1.0	No	Yes
Gene_7167	Jrkl	Gene	Yes	Jrkl	rno:315417	1.0	No	Yes
Gene_7168	Ccdc82	Gene	Yes	Ccdc82	rno:300359	1.0	No	Yes
Gene_7169	Maml2	Gene	Yes	Maml2	rno:689844	1.0	No	Yes
Gene_7170	Mtmr2	Gene	Yes	Mtmr2	rno:315422	1.0	No	Yes
Gene_7171	Cep57	Gene	Yes	Cep57	rno:315423	1.0	No	Yes
Gene_7172	Fam76b	Gene	Yes	Fam76b	rno:367021	1.0	No	Yes
Gene_7173	Sesn3	Gene	Yes	Sesn3	rno:315427	1.0	No	Yes
Gene_7174	AABR07069219.1	Gene	No	NA	NA	NA	NA	NA
Gene_7175	Cwc15	Gene	Yes	Cwc15	rno:300361	1.0	No	Yes
Gene_7176	Amotl1	Gene	Yes	Amotl1	rno:315430	1.0	No	Yes
Gene_7177	RGD1561795	Gene	Yes	RGD1561795	rno:500945	1.0	No	Yes
Gene_7178	Ankrd49	Gene	Yes	Ankrd49	rno:315434	1.0	No	Yes
Gene_7179	Mre11a	Gene	No	NA	NA	NA	NA	NA
Gene_7180	Gpr83	Gene	Yes	Gpr83	rno:140595	1.0	No	Yes
Gene_7181	AABR07069227.1	Gene	No	NA	NA	NA	NA	NA
Gene_7182	Panx1	Gene	Yes	Panx1	rno:315435	1.0	No	Yes
Gene_7183	Vstm5	Gene	Yes	Vstm5	rno:500947	1.0	No	Yes
Gene_7184	Med17	Gene	Yes	Med17	rno:300367	1.0	No	Yes
Gene_7185	RGD1309534	Gene	Yes	RGD1309534	rno:363016	1.0	No	Yes
Gene_7186	Taf1d	Gene	Yes	Taf1d	rno:363017	1.0	No	Yes
Gene_7187	Cep295	Gene	Yes	Cep295	rno:363018	1.0	No	Yes
Gene_7188	Smco4	Gene	Yes	Smco4	rno:363020	1.0	No	Yes
Gene_7189	Slc36a4	Gene	Yes	Slc36a4	rno:315439	1.0	No	Yes
Gene_7190	Fat3	Gene	Yes	Fat3	rno:191571	1.0	No	Yes
Gene_7191	Chordc1	Gene	Yes	Chordc1	rno:315447	1.0	No	Yes
Gene_7192	Zfp317	Gene	Yes	Zfp317	rno:500950	1.0	No	Yes
Gene_7193	Zfp560	Gene	Yes	Zfp560	rno:100359967	1.0	No	Yes
Gene_7194	Zfp26	Gene	Yes	Zfp26	rno:367033	1.0	No	Yes
Gene_7195	Zfp426	Gene	Yes	Zfp426	rno:690895	1.0	No	Yes
Gene_7196	Zfp266	Gene	Yes	Zfp266	rno:367034	1.0	No	Yes
Gene_7197	Zfp846	Gene	Yes	Zfp846	rno:363022	1.0	No	Yes
Gene_7198	Fbxl12	Gene	Yes	Fbxl12	rno:313782	1.0	No	Yes
Gene_7199	Ubl5	Gene	Yes	Ubl5	rno:500954	1.0	No	Yes
Gene_7200	Pin1	Gene	Yes	Pin1	rno:298696	1.0	No	Yes
Gene_7201	Olfm2	Gene	Yes	Olfm2	rno:313783	1.0	No	Yes
Gene_7202	Col5a3	Gene	Yes	Col5a3	rno:60379	1.0	No	Yes
Gene_7203	LOC500956	Gene	No	NA	NA	NA	NA	NA
Gene_7204	Angptl6	Gene	Yes	Angptl6	rno:298698	1.0	No	Yes
Gene_7205	Ppan	Gene	Yes	Ppan	rno:298699	1.0	No	Yes
Gene_7206	Eif3g	Gene	Yes	Eif3g	rno:298700	1.0	No	Yes
Gene_7207	Dnmt1	Gene	Yes	Dnmt1	rno:84350	1.0	No	Yes
Gene_7208	S1pr2	Gene	Yes	S1pr2	rno:29415	1.0	No	Yes
Gene_7209	Mrpl4	Gene	Yes	Mrpl4	rno:363023	1.0	No	Yes
Gene_7210	Icam1	Gene	Yes	Icam1	rno:25464	1.0	No	Yes
Gene_7211	Fdx2	Gene	Yes	Fdx2	rno:313786	1.0	No	Yes
Gene_7212	Raver1	Gene	Yes	Raver1	rno:298705	1.0	No	Yes
Gene_7213	Tyk2	Gene	Yes	Tyk2	rno:100361294	1.0	No	Yes
Gene_7214	Cdc37	Gene	Yes	Cdc37	rno:114562	1.0	No	Yes
Gene_7215	Pde4a	Gene	Yes	Pde4a	rno:25638	1.0	No	Yes
Gene_7216	Keap1	Gene	Yes	Keap1	rno:117519	1.0	No	Yes
Gene_7217	S1pr5	Gene	Yes	S1pr5	rno:60399	1.0	No	Yes
Gene_7218	Atg4d	Gene	Yes	Atg4d	rno:686505	1.0	No	Yes
Gene_7219	Kri1	Gene	Yes	Kri1	rno:687183	1.0	No	Yes
Gene_7220	Slc44a2	Gene	Yes	Slc44a2	rno:363024	1.0	No	Yes
Gene_7221	Ilf3	Gene	Yes	Ilf3	rno:84472	1.0	No	Yes
Gene_7222	Qtrt1	Gene	Yes	Qtrt1	rno:64016	1.0	No	Yes
Gene_7223	Dnm2	Gene	Yes	Dnm2	rno:25751	1.0	No	Yes
Gene_7224	Tmed1	Gene	Yes	Tmed1	rno:315461	1.0	No	Yes
Gene_7225	Carm1	Gene	Yes	Carm1	rno:363026	1.0	No	Yes
Gene_7226	Yipf2	Gene	Yes	Yipf2	rno:363027	1.0	No	Yes
Gene_7227	Timm29	Gene	Yes	Timm29	rno:315463	1.0	No	Yes
Gene_7228	Smarca4	Gene	Yes	Smarca4	rno:171379	1.0	No	Yes
Gene_7229	Ldlr	Gene	Yes	Ldlr	rno:300438	1.0	No	Yes
Gene_7230	Kank2	Gene	Yes	Kank2	rno:100361376	1.0	No	Yes
Gene_7231	Dock6	Gene	Yes	Dock6	rno:367039	1.0	No	Yes
Gene_7232	Rab3d	Gene	Yes	Rab3d	rno:140665	1.0	No	Yes
Gene_7233	Tmem205	Gene	Yes	Tmem205	rno:300441	1.0	No	Yes
Gene_7234	Ccdc159	Gene	Yes	Ccdc159	rno:300442	1.0	No	Yes
Gene_7235	Plppr2	Gene	Yes	Plppr2	rno:300443	1.0	No	Yes
Gene_7236	Swsap1	Gene	Yes	Swsap1	rno:363029	1.0	No	Yes
Gene_7237	Epor	Gene	Yes	Epor	rno:24336	1.0	No	Yes
Gene_7238	Rgl3	Gene	Yes	Rgl3	rno:300444	1.0	No	Yes
Gene_7239	Ccdc151	Gene	No	NA	NA	NA	NA	NA
Gene_7240	Prkcsh	Gene	Yes	Prkcsh	rno:300445	1.0	No	Yes
Gene_7241	Elavl3	Gene	Yes	Elavl3	rno:282824	1.0	No	Yes
Gene_7242	Zfp653	Gene	Yes	Zfp653	rno:300446	1.0	No	Yes
Gene_7243	Ecsit	Gene	Yes	Ecsit	rno:300447	1.0	No	Yes
Gene_7244	Elof1	Gene	Yes	Elof1	rno:691193	1.0	No	Yes
Gene_7245	Acp5	Gene	Yes	Acp5	rno:25732	1.0	No	Yes
Gene_7246	LOC100365921	Gene	No	NA	NA	NA	NA	NA
Gene_7247	AABR07069454.1	Gene	No	NA	NA	NA	NA	NA
Gene_7248	Zfp872	Gene	No	NA	NA	NA	NA	NA
Gene_7249	LOC103690166	Gene	No	NA	NA	NA	NA	NA
Gene_7250	Zfp810	Gene	No	NA	NA	NA	NA	NA
Gene_7251	Anln	Gene	Yes	Anln	rno:363031	1.0	No	Yes
Gene_7252	AABR07069466.1	Gene	No	NA	NA	NA	NA	NA
Gene_7253	Rp9	Gene	Yes	Rp9	rno:363032	1.0	No	Yes
Gene_7254	Bbs9	Gene	Yes	Bbs9	rno:315484	1.0	No	Yes
Gene_7255	Bmper	Gene	Yes	Bmper	rno:300455	1.0	No	Yes
Gene_7256	Dpy19l1	Gene	Yes	Dpy19l1	rno:315496	1.0	No	Yes
Gene_7257	Herpud2	Gene	Yes	Herpud2	rno:300463	1.0	No	Yes
Gene_7258	AC094212.1	Gene	No	NA	NA	NA	NA	NA
Gene_7259	Sept7	Gene	No	NA	NA	NA	NA	NA
Gene_7260	Eepd1	Gene	Yes	Eepd1	rno:315500	1.0	No	Yes
Gene_7261	B3gat1	Gene	Yes	B3gat1	rno:117108	1.0	No	Yes
Gene_7262	Glb1l2	Gene	Yes	Glb1l2	rno:503194	1.0	No	Yes
Gene_7263	Acad8	Gene	Yes	Acad8	rno:367196	1.0	No	Yes
Gene_7264	Thyn1	Gene	Yes	Thyn1	rno:300470	1.0	No	Yes
Gene_7265	Vps26b	Gene	Yes	Vps26b	rno:300472	1.0	No	Yes
Gene_7266	Ncapd3	Gene	Yes	Ncapd3	rno:315508	1.0	No	Yes
Gene_7267	Jam3	Gene	Yes	Jam3	rno:315509	1.0	No	Yes
Gene_7268	Igsf9b	Gene	Yes	Igsf9b	rno:315510	1.0	No	Yes
Gene_7269	Opcml	Gene	Yes	Opcml	rno:116597	1.0	No	Yes
Gene_7270	Ntm	Gene	Yes	Ntm	rno:50864	1.0	No	Yes
Gene_7271	Snx19	Gene	Yes	Snx19	rno:315478	1.0	No	Yes
Gene_7272	Adamts15	Gene	Yes	Adamts15	rno:300474	1.0	No	Yes
Gene_7273	Zbtb44	Gene	Yes	Zbtb44	rno:363035	1.0	No	Yes
Gene_7274	St14	Gene	Yes	St14	rno:114093	1.0	No	Yes
Gene_7275	Aplp2	Gene	Yes	Aplp2	rno:64312	1.0	No	Yes
Gene_7276	Prdm10	Gene	Yes	Prdm10	rno:500964	1.0	No	Yes
Gene_7277	Nfrkb	Gene	Yes	Nfrkb	rno:315523	1.0	No	Yes
Gene_7278	RGD1562690	Gene	Yes	RGD1562690	rno:500965	1.0	No	Yes
