UniqueID	Feature_Name	Feature_Type	KEGG_ID	Pathway_ID	Pathway_Name
Gene_866	Pde2a	Gene	rno:81743	path:rno04022	cGMP-PKG signaling pathway
Gene_866	Pde2a	Gene	rno:81743	path:rno04740	Olfactory transduction
Gene_866	Pde2a	Gene	rno:81743	path:rno04925	Aldosterone synthesis and secretion
Gene_866	Pde2a	Gene	rno:81743	path:rno05032	Morphine addiction
Gene_867	Clpb	Gene	rno:65041	path:rno04213	Longevity regulating pathway
Gene_868	Inppl1	Gene	rno:65038	path:rno00562	Inositol phosphate metabolism
Gene_868	Inppl1	Gene	rno:65038	path:rno01100	Metabolic pathways
Gene_868	Inppl1	Gene	rno:65038	path:rno04070	Phosphatidylinositol signaling system
Gene_868	Inppl1	Gene	rno:65038	path:rno04662	B cell receptor signaling pathway
Gene_868	Inppl1	Gene	rno:65038	path:rno04666	Fc gamma R-mediated phagocytosis
Gene_868	Inppl1	Gene	rno:65038	path:rno04910	Insulin signaling pathway
Gene_869	Folr1	Gene	rno:171049	path:rno01523	Antifolate resistance
Gene_869	Folr1	Gene	rno:171049	path:rno04144	Endocytosis
Gene_870	Anapc15	Gene	rno:293155	NA	NA
Gene_871	LOC100361543	Gene	NA	NA	NA
Gene_871	Lamtor1	Gene	rno:308869	path:rno04150	mTOR signaling pathway
Gene_872	Lrrc51	Gene	rno:293156	NA	NA
Gene_873	Numa1	Gene	rno:308870	NA	NA
Gene_874	Il18bp	Gene	rno:84388	NA	NA
Gene_875	Rnf121	Gene	rno:308871	NA	NA
Gene_876	Trpc2	Gene	rno:64573	NA	NA
Gene_877	Nup98	Gene	rno:81738	path:rno03013	RNA transport
Gene_877	Nup98	Gene	rno:81738	path:rno05014	Amyotrophic lateral sclerosis
Gene_877	Nup98	Gene	rno:81738	path:rno05164	Influenza A
Gene_878	Pgap2	Gene	rno:116675	NA	NA
Gene_879	Rhog	Gene	rno:308875	path:rno05100	Bacterial invasion of epithelial cells
Gene_879	Rhog	Gene	rno:308875	path:rno05132	Salmonella infection
Gene_879	Rhog	Gene	rno:308875	path:rno05135	Yersinia infection
Gene_880	Stim1	Gene	rno:361618	path:rno04020	Calcium signaling pathway
Gene_880	Stim1	Gene	rno:361618	path:rno04611	Platelet activation
Gene_881	Rrm1	Gene	rno:685579	path:rno00230	Purine metabolism
Gene_881	Rrm1	Gene	rno:685579	path:rno00240	Pyrimidine metabolism
Gene_881	Rrm1	Gene	rno:685579	path:rno00480	Glutathione metabolism
Gene_881	Rrm1	Gene	rno:685579	path:rno00983	Drug metabolism
Gene_881	Rrm1	Gene	rno:685579	path:rno01100	Metabolic pathways
Gene_882	Trim21	Gene	rno:308901	path:rno05322	Systemic lupus erythematosus
Gene_883	Trim68	Gene	rno:684189	NA	NA
Gene_884	Hbb-b1	Gene	rno:361619	path:rno05143	African trypanosomiasis
Gene_884	Hbb-b1	Gene	rno:361619	path:rno05144	Malaria
Gene_884	LOC689064	Gene	NA	NA	NA
Gene_885	LOC100134871	Gene	NA	NA	NA
Gene_886	Hbb	Gene	rno:24440	path:rno05143	African trypanosomiasis
Gene_886	Hbb	Gene	rno:24440	path:rno05144	Malaria
Gene_887	Trim34	Gene	rno:101241893	NA	NA
Gene_888	Trim5	Gene	rno:308906	path:rno05170	Human immunodeficiency virus 1 infection
Gene_889	Fam160a2	Gene	rno:293343	NA	NA
Gene_890	Cavin3	Gene	NA	NA	NA
Gene_891	Smpd1	Gene	rno:308909	path:rno00600	Sphingolipid metabolism
Gene_891	Smpd1	Gene	rno:308909	path:rno01100	Metabolic pathways
Gene_891	Smpd1	Gene	rno:308909	path:rno04071	Sphingolipid signaling pathway
Gene_891	Smpd1	Gene	rno:308909	path:rno04142	Lysosome
Gene_891	Smpd1	Gene	rno:308909	path:rno04217	Necroptosis
Gene_892	Apbb1	Gene	rno:29722	path:rno05010	Alzheimer disease
Gene_893	Trim3	Gene	rno:83616	NA	NA
Gene_894	Arfip2	Gene	rno:293344	NA	NA
Gene_895	Timm10b	Gene	rno:84384	NA	NA
Gene_896	Dnhd1	Gene	rno:690115	NA	NA
Gene_897	Rrp8	Gene	rno:308911	NA	NA
Gene_898	Ilk	Gene	rno:170922	path:rno03320	PPAR signaling pathway
Gene_898	Ilk	Gene	rno:170922	path:rno04360	Axon guidance
Gene_898	Ilk	Gene	rno:170922	path:rno04510	Focal adhesion
Gene_898	Ilk	Gene	rno:170922	path:rno05100	Bacterial invasion of epithelial cells
Gene_898	Ilk	Gene	rno:170922	path:rno05213	Endometrial cancer
Gene_899	Taf10	Gene	rno:293345	path:rno03022	Basal transcription factors
Gene_900	Tpp1	Gene	rno:83534	path:rno04142	Lysosome
Gene_901	Dchs1	Gene	rno:308912	path:rno04392	Hippo signaling pathway
Gene_902	Mrpl17	Gene	rno:171061	path:rno03010	Ribosome
Gene_903	Syt9	Gene	rno:60564	NA	NA
Gene_904	Olfml1	Gene	rno:361621	NA	NA
Gene_905	Ppfibp2	Gene	rno:308918	NA	NA
Gene_906	Cyb5r2	Gene	rno:365345	path:rno00520	Amino sugar and nucleotide sugar metabolism
Gene_907	LOC499235	Gene	NA	NA	NA
Gene_908	AABR07004992.1	Gene	NA	NA	NA
Gene_909	Eif3f	Gene	rno:293427	path:rno03013	RNA transport
Gene_910	Tub	Gene	rno:25609	NA	NA
Gene_911	Ric3	Gene	rno:687147	NA	NA
Gene_912	Lmo1	Gene	rno:245979	NA	NA
Gene_913	Trim66	Gene	rno:361623	NA	NA
Gene_914	Rpl27a	Gene	rno:293418	path:rno03010	Ribosome
Gene_914	Rpl27a	Gene	rno:293418	path:rno05171	Coronavirus disease
Gene_915	St5	Gene	rno:308944	NA	NA
Gene_916	Akip1	Gene	rno:361624	NA	NA
Gene_917	Tmem9b	Gene	rno:293415	NA	NA
Gene_918	Nrip3	Gene	rno:361625	NA	NA
Gene_919	Scube2	Gene	rno:499241	path:rno04340	Hedgehog signaling pathway
Gene_920	Dennd5a	Gene	rno:308942	NA	NA
Gene_921	Tmem41b	Gene	rno:361626	NA	NA
Gene_922	Ipo7	Gene	rno:308939	NA	NA
Gene_923	Zfp143	Gene	rno:361627	NA	NA
Gene_924	Wee1	Gene	rno:308937	path:rno04110	Cell cycle
Gene_924	Wee1	Gene	rno:308937	path:rno05170	Human immunodeficiency virus 1 infection
Gene_925	Swap70	Gene	rno:293410	NA	NA
Gene_926	Sbf2	Gene	rno:691042	NA	NA
Gene_927	Ampd3	Gene	rno:25095	path:rno00230	Purine metabolism
Gene_927	Ampd3	Gene	rno:25095	path:rno01100	Metabolic pathways
Gene_928	rnf141	Gene	rno:308900	NA	NA
Gene_929	Lyve1	Gene	rno:293186	NA	NA
Gene_930	Mrvi1	Gene	rno:308899	path:rno04022	cGMP-PKG signaling pathway
Gene_930	Mrvi1	Gene	rno:308899	path:rno04270	Vascular smooth muscle contraction
Gene_931	Ctr9	Gene	rno:293184	NA	NA
Gene_932	Eif4g2	Gene	rno:361628	path:rno03013	RNA transport
Gene_932	Eif4g2	Gene	rno:361628	path:rno05416	Viral myocarditis
Gene_933	Galnt18	Gene	rno:293181	path:rno00512	Mucin type O-glycan biosynthesis
Gene_933	Galnt18	Gene	rno:293181	path:rno00514	Other types of O-glycan biosynthesis
Gene_933	Galnt18	Gene	rno:293181	path:rno01100	Metabolic pathways
Gene_934	Usp47	Gene	rno:308896	NA	NA
Gene_935	Dkk3	Gene	rno:171548	NA	NA
Gene_936	Mical2	Gene	rno:365352	NA	NA
Gene_937	Micalcl	Gene	rno:293180	NA	NA
Gene_938	Parva	Gene	rno:57341	path:rno04510	Focal adhesion
Gene_939	Tead1	Gene	rno:361630	path:rno04390	Hippo signaling pathway
Gene_939	Tead1	Gene	rno:361630	path:rno04392	Hippo signaling pathway
Gene_940	Arntl	Gene	rno:29657	path:rno04710	Circadian rhythm
Gene_940	Arntl	Gene	rno:29657	path:rno04728	Dopaminergic synapse
Gene_941	Btbd10	Gene	rno:308890	NA	NA
Gene_942	Far1	Gene	rno:293173	path:rno04146	Peroxisome
Gene_943	Spon1	Gene	rno:64456	NA	NA
Gene_944	Rras2	Gene	rno:365355	path:rno04010	MAPK signaling pathway
Gene_944	Rras2	Gene	rno:365355	path:rno04014	Ras signaling pathway
Gene_944	Rras2	Gene	rno:365355	path:rno04024	cAMP signaling pathway
Gene_944	Rras2	Gene	rno:365355	path:rno04072	Phospholipase D signaling pathway
Gene_944	Rras2	Gene	rno:365355	path:rno04137	Mitophagy
Gene_944	Rras2	Gene	rno:365355	path:rno04140	Autophagy
Gene_944	Rras2	Gene	rno:365355	path:rno04218	Cellular senescence
Gene_944	Rras2	Gene	rno:365355	path:rno04371	Apelin signaling pathway
Gene_944	Rras2	Gene	rno:365355	path:rno04625	C-type lectin receptor signaling pathway
Gene_944	Rras2	Gene	rno:365355	path:rno04810	Regulation of actin cytoskeleton
Gene_944	Rras2	Gene	rno:365355	path:rno05205	Proteoglycans in cancer
Gene_945	Ythdc2	Gene	rno:307446	NA	NA
Gene_946	Copb1	Gene	rno:114023	NA	NA
Gene_947	Psma1	Gene	rno:29668	path:rno03050	Proteasome
Gene_947	Psma1	Gene	rno:29668	path:rno05010	Alzheimer disease
Gene_947	Psma1	Gene	rno:29668	path:rno05012	Parkinson disease
Gene_947	Psma1	Gene	rno:29668	path:rno05014	Amyotrophic lateral sclerosis
Gene_947	Psma1	Gene	rno:29668	path:rno05016	Huntington disease
Gene_947	Psma1	Gene	rno:29668	path:rno05017	Spinocerebellar ataxia
Gene_947	Psma1	Gene	rno:29668	path:rno05020	Prion disease
Gene_947	Psma1	Gene	rno:29668	path:rno05022	Pathways of neurodegeneration
Gene_948	LOC691427	Gene	NA	NA	NA
Gene_949	Pde3b	Gene	rno:29516	path:rno00230	Purine metabolism
Gene_949	Pde3b	Gene	rno:29516	path:rno01100	Metabolic pathways
Gene_949	Pde3b	Gene	rno:29516	path:rno04022	cGMP-PKG signaling pathway
Gene_949	Pde3b	Gene	rno:29516	path:rno04024	cAMP signaling pathway
Gene_949	Pde3b	Gene	rno:29516	path:rno04371	Apelin signaling pathway
Gene_949	Pde3b	Gene	rno:29516	path:rno04910	Insulin signaling pathway
Gene_949	Pde3b	Gene	rno:29516	path:rno04914	Progesterone-mediated oocyte maturation
Gene_949	Pde3b	Gene	rno:29516	path:rno04922	Glucagon signaling pathway
Gene_949	Pde3b	Gene	rno:29516	path:rno04923	Regulation of lipolysis in adipocytes
Gene_949	Pde3b	Gene	rno:29516	path:rno04924	Renin secretion
Gene_949	Pde3b	Gene	rno:29516	path:rno05032	Morphine addiction
Gene_950	Cyp2r1	Gene	rno:361631	path:rno00100	Steroid biosynthesis
Gene_950	Cyp2r1	Gene	rno:361631	path:rno01100	Metabolic pathways
Gene_951	Calcb	Gene	rno:171519	path:rno04080	Neuroactive ligand-receptor interaction
Gene_951	Calcb	Gene	rno:171519	path:rno04270	Vascular smooth muscle contraction
Gene_952	Insc	Gene	rno:293166	NA	NA
Gene_953	Nucb2	Gene	rno:59295	NA	NA
Gene_954	Pik3c2a	Gene	rno:361632	path:rno00562	Inositol phosphate metabolism
Gene_954	Pik3c2a	Gene	rno:361632	path:rno01100	Metabolic pathways
Gene_954	Pik3c2a	Gene	rno:361632	path:rno04070	Phosphatidylinositol signaling system
Gene_954	Pik3c2a	Gene	rno:361632	path:rno05132	Salmonella infection
Gene_955	Plekha7	Gene	rno:499249	NA	NA
Gene_956	RGD1311703	Gene	rno:293160	NA	NA
Gene_957	Sox6	Gene	rno:293165	NA	NA
Gene_958	Xylt1	Gene	rno:64133	path:rno00532	Glycosaminoglycan biosynthesis
Gene_958	Xylt1	Gene	rno:64133	path:rno00534	Glycosaminoglycan biosynthesis
Gene_958	Xylt1	Gene	rno:64133	path:rno01100	Metabolic pathways
Gene_959	Rps15a	Gene	rno:117053	path:rno03010	Ribosome
Gene_959	Rps15a	Gene	rno:117053	path:rno05171	Coronavirus disease
Gene_960	Arl6ip1	Gene	rno:293551	NA	NA
Gene_961	Smg1	Gene	rno:691397	path:rno03015	mRNA surveillance pathway
Gene_962	Syt17	Gene	rno:192189	NA	NA
Gene_963	AABR07005572.1	Gene	NA	NA	NA
Gene_964	Coq7	Gene	rno:25249	path:rno00130	Ubiquinone and other terpenoid-quinone biosynthesis
Gene_964	Coq7	Gene	rno:25249	path:rno01100	Metabolic pathways
Gene_964	Coq7	Gene	rno:25249	path:rno01240	Biosynthesis of cofactors
Gene_965	Tmc7	Gene	rno:499254	NA	NA
Gene_966	Tmc5	Gene	rno:365360	NA	NA
Gene_967	Gde1	Gene	rno:60418	NA	NA
Gene_968	Ccp110	Gene	rno:361634	NA	NA
Gene_969	Vps35l	Gene	NA	NA	NA
Gene_970	AABR07005579.1	Gene	NA	NA	NA
Gene_971	Iqck	Gene	rno:100909537	NA	NA
Gene_972	Gprc5b	Gene	rno:293546	NA	NA
Gene_973	Acsm5	Gene	rno:361637	path:rno00650	Butanoate metabolism
Gene_973	Acsm5	Gene	rno:361637	path:rno01100	Metabolic pathways
Gene_974	AABR07005588.1	Gene	NA	NA	NA
Gene_975	Eri2	Gene	rno:691484	NA	NA
Gene_976	Rexo5	Gene	NA	NA	NA
Gene_977	Dcun1d3	Gene	rno:309035	NA	NA
Gene_978	Lyrm1	Gene	rno:365361	NA	NA
Gene_979	Tmem159	Gene	rno:378467	NA	NA
Gene_980	Crym	Gene	rno:117024	NA	NA
Gene_981	AABR07005618.1	Gene	NA	NA	NA
Gene_982	Uqcrc2	Gene	rno:293448	path:rno00190	Oxidative phosphorylation
Gene_982	Uqcrc2	Gene	rno:293448	path:rno01100	Metabolic pathways
Gene_982	Uqcrc2	Gene	rno:293448	path:rno04260	Cardiac muscle contraction
Gene_982	Uqcrc2	Gene	rno:293448	path:rno04714	Thermogenesis
Gene_982	Uqcrc2	Gene	rno:293448	path:rno04932	Non-alcoholic fatty liver disease
Gene_982	Uqcrc2	Gene	rno:293448	path:rno05010	Alzheimer disease
Gene_982	Uqcrc2	Gene	rno:293448	path:rno05012	Parkinson disease
Gene_982	Uqcrc2	Gene	rno:293448	path:rno05014	Amyotrophic lateral sclerosis
Gene_982	Uqcrc2	Gene	rno:293448	path:rno05016	Huntington disease
Gene_982	Uqcrc2	Gene	rno:293448	path:rno05020	Prion disease
Gene_982	Uqcrc2	Gene	rno:293448	path:rno05022	Pathways of neurodegeneration
Gene_982	Uqcrc2	Gene	rno:293448	path:rno05415	Diabetic cardiomyopathy
Gene_983	Mosmo	Gene	NA	NA	NA
Gene_984	AABR07005633.1	Gene	NA	NA	NA
Gene_985	Vwa3a	Gene	rno:293449	NA	NA
Gene_986	Eef2k	Gene	rno:25435	path:rno04152	AMPK signaling pathway
Gene_986	Eef2k	Gene	rno:25435	path:rno04921	Oxytocin signaling pathway
Gene_987	Polr3e	Gene	rno:361640	path:rno03020	RNA polymerase
Gene_987	Polr3e	Gene	rno:361640	path:rno04623	Cytosolic DNA-sensing pathway
Gene_988	Cdr2	Gene	rno:308958	NA	NA
Gene_989	Mettl9	Gene	rno:100302453	NA	NA
Gene_990	Usp31	Gene	rno:308959	NA	NA
Gene_991	Cog7	Gene	rno:293456	NA	NA
Gene_992	Gga2	Gene	rno:293455	path:rno04142	Lysosome
Gene_993	Ears2	Gene	rno:361641	path:rno00860	Porphyrin and chlorophyll metabolism
Gene_993	Ears2	Gene	rno:361641	path:rno00970	Aminoacyl-tRNA biosynthesis
Gene_993	Ears2	Gene	rno:361641	path:rno01100	Metabolic pathways
Gene_993	Ears2	Gene	rno:361641	path:rno01240	Biosynthesis of cofactors
Gene_993	Ears2l1	Gene	rno:685245	path:rno00860	Porphyrin and chlorophyll metabolism
Gene_993	Ears2l1	Gene	rno:685245	path:rno00970	Aminoacyl-tRNA biosynthesis
Gene_993	Ears2l1	Gene	rno:685245	path:rno01100	Metabolic pathways
Gene_993	Ears2l1	Gene	rno:685245	path:rno01240	Biosynthesis of cofactors
Gene_994	Ubfd1	Gene	rno:293454	NA	NA
Gene_995	Ndufab1	Gene	rno:293453	path:rno00190	Oxidative phosphorylation
Gene_995	Ndufab1	Gene	rno:293453	path:rno01100	Metabolic pathways
Gene_995	Ndufab1	Gene	rno:293453	path:rno04714	Thermogenesis
Gene_995	Ndufab1	Gene	rno:293453	path:rno04723	Retrograde endocannabinoid signaling
Gene_995	Ndufab1	Gene	rno:293453	path:rno04932	Non-alcoholic fatty liver disease
Gene_995	Ndufab1	Gene	rno:293453	path:rno05010	Alzheimer disease
Gene_995	Ndufab1	Gene	rno:293453	path:rno05012	Parkinson disease
Gene_995	Ndufab1	Gene	rno:293453	path:rno05014	Amyotrophic lateral sclerosis
Gene_995	Ndufab1	Gene	rno:293453	path:rno05016	Huntington disease
Gene_995	Ndufab1	Gene	rno:293453	path:rno05020	Prion disease
Gene_995	Ndufab1	Gene	rno:293453	path:rno05022	Pathways of neurodegeneration
Gene_995	Ndufab1	Gene	rno:293453	path:rno05415	Diabetic cardiomyopathy
Gene_996	Palb2	Gene	rno:293452	path:rno03440	Homologous recombination
Gene_996	Palb2	Gene	rno:293452	path:rno03460	Fanconi anemia pathway
Gene_997	Dctn5	Gene	rno:308961	path:rno04962	Vasopressin-regulated water reabsorption
Gene_997	Dctn5	Gene	rno:308961	path:rno05014	Amyotrophic lateral sclerosis
Gene_997	Dctn5	Gene	rno:308961	path:rno05016	Huntington disease
Gene_997	Dctn5	Gene	rno:308961	path:rno05022	Pathways of neurodegeneration
Gene_997	Dctn5	Gene	rno:308961	path:rno05132	Salmonella infection
Gene_998	Plk1	Gene	rno:25515	path:rno04068	FoxO signaling pathway
Gene_998	Plk1	Gene	rno:25515	path:rno04110	Cell cycle
Gene_998	Plk1	Gene	rno:25515	path:rno04114	Oocyte meiosis
Gene_998	Plk1	Gene	rno:25515	path:rno04914	Progesterone-mediated oocyte maturation
Gene_999	Prkcb	Gene	rno:25023	path:rno01521	EGFR tyrosine kinase inhibitor resistance
Gene_999	Prkcb	Gene	rno:25023	path:rno04010	MAPK signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04012	ErbB signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04014	Ras signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04015	Rap1 signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04020	Calcium signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04062	Chemokine signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04064	NF-kappa B signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04066	HIF-1 signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04070	Phosphatidylinositol signaling system
Gene_999	Prkcb	Gene	rno:25023	path:rno04071	Sphingolipid signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04150	mTOR signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04270	Vascular smooth muscle contraction
Gene_999	Prkcb	Gene	rno:25023	path:rno04310	Wnt signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04370	VEGF signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04510	Focal adhesion
Gene_999	Prkcb	Gene	rno:25023	path:rno04540	Gap junction
Gene_999	Prkcb	Gene	rno:25023	path:rno04613	Neutrophil extracellular trap formation
Gene_999	Prkcb	Gene	rno:25023	path:rno04650	Natural killer cell mediated cytotoxicity
Gene_999	Prkcb	Gene	rno:25023	path:rno04662	B cell receptor signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04666	Fc gamma R-mediated phagocytosis
Gene_999	Prkcb	Gene	rno:25023	path:rno04670	Leukocyte transendothelial migration
Gene_999	Prkcb	Gene	rno:25023	path:rno04713	Circadian entrainment
Gene_999	Prkcb	Gene	rno:25023	path:rno04720	Long-term potentiation
Gene_999	Prkcb	Gene	rno:25023	path:rno04723	Retrograde endocannabinoid signaling
Gene_999	Prkcb	Gene	rno:25023	path:rno04724	Glutamatergic synapse
Gene_999	Prkcb	Gene	rno:25023	path:rno04725	Cholinergic synapse
Gene_999	Prkcb	Gene	rno:25023	path:rno04726	Serotonergic synapse
Gene_999	Prkcb	Gene	rno:25023	path:rno04727	GABAergic synapse
Gene_999	Prkcb	Gene	rno:25023	path:rno04728	Dopaminergic synapse
Gene_999	Prkcb	Gene	rno:25023	path:rno04730	Long-term depression
Gene_999	Prkcb	Gene	rno:25023	path:rno04750	Inflammatory mediator regulation of TRP channels
Gene_999	Prkcb	Gene	rno:25023	path:rno04911	Insulin secretion
Gene_999	Prkcb	Gene	rno:25023	path:rno04912	GnRH signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04916	Melanogenesis
Gene_999	Prkcb	Gene	rno:25023	path:rno04918	Thyroid hormone synthesis
Gene_999	Prkcb	Gene	rno:25023	path:rno04919	Thyroid hormone signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04921	Oxytocin signaling pathway
Gene_999	Prkcb	Gene	rno:25023	path:rno04925	Aldosterone synthesis and secretion
Gene_999	Prkcb	Gene	rno:25023	path:rno04928	Parathyroid hormone synthesis, secretion and action
Gene_999	Prkcb	Gene	rno:25023	path:rno04929	GnRH secretion
Gene_999	Prkcb	Gene	rno:25023	path:rno04931	Insulin resistance
Gene_999	Prkcb	Gene	rno:25023	path:rno04933	AGE-RAGE signaling pathway in diabetic complications
Gene_999	Prkcb	Gene	rno:25023	path:rno04935	Growth hormone synthesis, secretion and action
Gene_999	Prkcb	Gene	rno:25023	path:rno04960	Aldosterone-regulated sodium reabsorption
Gene_999	Prkcb	Gene	rno:25023	path:rno04961	Endocrine and other factor-regulated calcium reabsorption
Gene_999	Prkcb	Gene	rno:25023	path:rno04970	Salivary secretion
Gene_999	Prkcb	Gene	rno:25023	path:rno04971	Gastric acid secretion
Gene_999	Prkcb	Gene	rno:25023	path:rno04972	Pancreatic secretion
Gene_999	Prkcb	Gene	rno:25023	path:rno04973	Carbohydrate digestion and absorption
Gene_999	Prkcb	Gene	rno:25023	path:rno05017	Spinocerebellar ataxia
Gene_999	Prkcb	Gene	rno:25023	path:rno05022	Pathways of neurodegeneration
Gene_999	Prkcb	Gene	rno:25023	path:rno05031	Amphetamine addiction
Gene_999	Prkcb	Gene	rno:25023	path:rno05032	Morphine addiction
Gene_999	Prkcb	Gene	rno:25023	path:rno05140	Leishmaniasis
Gene_999	Prkcb	Gene	rno:25023	path:rno05143	African trypanosomiasis
Gene_999	Prkcb	Gene	rno:25023	path:rno05146	Amoebiasis
Gene_999	Prkcb	Gene	rno:25023	path:rno05161	Hepatitis B
Gene_999	Prkcb	Gene	rno:25023	path:rno05163	Human cytomegalovirus infection
Gene_999	Prkcb	Gene	rno:25023	path:rno05164	Influenza A
Gene_999	Prkcb	Gene	rno:25023	path:rno05170	Human immunodeficiency virus 1 infection
Gene_999	Prkcb	Gene	rno:25023	path:rno05171	Coronavirus disease
Gene_999	Prkcb	Gene	rno:25023	path:rno05200	Pathways in cancer
Gene_999	Prkcb	Gene	rno:25023	path:rno05205	Proteoglycans in cancer
Gene_999	Prkcb	Gene	rno:25023	path:rno05206	MicroRNAs in cancer
Gene_999	Prkcb	Gene	rno:25023	path:rno05214	Glioma
Gene_999	Prkcb	Gene	rno:25023	path:rno05223	Non-small cell lung cancer
Gene_999	Prkcb	Gene	rno:25023	path:rno05225	Hepatocellular carcinoma
Gene_999	Prkcb	Gene	rno:25023	path:rno05231	Choline metabolism in cancer
Gene_999	Prkcb	Gene	rno:25023	path:rno05415	Diabetic cardiomyopathy
Gene_1000	Cacng3	Gene	rno:140724	path:rno04010	MAPK signaling pathway
Gene_1000	Cacng3	Gene	rno:140724	path:rno04260	Cardiac muscle contraction
Gene_1000	Cacng3	Gene	rno:140724	path:rno04261	Adrenergic signaling in cardiomyocytes
Gene_1000	Cacng3	Gene	rno:140724	path:rno04921	Oxytocin signaling pathway
Gene_1000	Cacng3	Gene	rno:140724	path:rno05410	Hypertrophic cardiomyopathy
Gene_1000	Cacng3	Gene	rno:140724	path:rno05412	Arrhythmogenic right ventricular cardiomyopathy
Gene_1000	Cacng3	Gene	rno:140724	path:rno05414	Dilated cardiomyopathy
Gene_1001	Rbbp6	Gene	rno:308968	NA	NA
Gene_1002	Tnrc6a	Gene	rno:308971	NA	NA
Gene_1003	Slc5a11	Gene	rno:252854	NA	NA
Gene_1004	Arhgap17	Gene	rno:63994	path:rno04530	Tight junction
Gene_1005	Lcmt1	Gene	rno:361643	NA	NA
Gene_1006	Zkscan2	Gene	rno:368120	NA	NA
Gene_1007	Snrpn	Gene	rno:81781	NA	NA
Gene_1008	Snurf	Gene	rno:113938	NA	NA
Gene_1009	Kdm8	Gene	rno:308976	NA	NA
Gene_1010	Nsmce1	Gene	rno:361645	NA	NA
Gene_1011	Il4r	Gene	rno:25084	path:rno04060	Cytokine-cytokine receptor interaction
Gene_1011	Il4r	Gene	rno:25084	path:rno04151	PI3K-Akt signaling pathway
Gene_1011	Il4r	Gene	rno:25084	path:rno04630	JAK-STAT signaling pathway
Gene_1011	Il4r	Gene	rno:25084	path:rno04640	Hematopoietic cell lineage
Gene_1011	Il4r	Gene	rno:25084	path:rno04658	Th1 and Th2 cell differentiation
Gene_1011	Il4r	Gene	rno:25084	path:rno04659	Th17 cell differentiation
Gene_1011	Il4r	Gene	rno:25084	path:rno05200	Pathways in cancer
Gene_1011	Il4r	Gene	rno:25084	path:rno05321	Inflammatory bowel disease
Gene_1012	Gtf3c1	Gene	rno:171063	NA	NA
Gene_1013	LOC361646	Gene	NA	NA	NA
Gene_1014	Xpo6	Gene	rno:293476	NA	NA
Gene_1015	Sbk1	Gene	rno:113907	NA	NA
Gene_1016	Lat	Gene	rno:81511	path:rno04014	Ras signaling pathway
Gene_1016	Lat	Gene	rno:81511	path:rno04015	Rap1 signaling pathway
Gene_1016	Lat	Gene	rno:81511	path:rno04064	NF-kappa B signaling pathway
Gene_1016	Lat	Gene	rno:81511	path:rno04650	Natural killer cell mediated cytotoxicity
Gene_1016	Lat	Gene	rno:81511	path:rno04658	Th1 and Th2 cell differentiation
Gene_1016	Lat	Gene	rno:81511	path:rno04659	Th17 cell differentiation
Gene_1016	Lat	Gene	rno:81511	path:rno04660	T cell receptor signaling pathway
Gene_1016	Lat	Gene	rno:81511	path:rno04664	Fc epsilon RI signaling pathway
Gene_1016	Lat	Gene	rno:81511	path:rno04666	Fc gamma R-mediated phagocytosis
Gene_1016	Lat	Gene	rno:81511	path:rno05135	Yersinia infection
Gene_1016	Lat	Gene	rno:81511	path:rno05235	PD-L1 expression and PD-1 checkpoint pathway in cancer
Gene_1017	Spns1	Gene	rno:361648	NA	NA
Gene_1018	Nfatc2ip	Gene	rno:308983	NA	NA
Gene_1019	Rabep2	Gene	rno:80754	NA	NA
Gene_1020	Sh2b1	Gene	rno:89817	path:rno04722	Neurotrophin signaling pathway
Gene_1021	Tufm	Gene	rno:293481	NA	NA
Gene_1022	Atxn2l	Gene	rno:361649	path:rno05014	Amyotrophic lateral sclerosis
Gene_1022	Atxn2l	Gene	rno:361649	path:rno05017	Spinocerebellar ataxia
Gene_1022	Atxn2l	Gene	rno:361649	path:rno05022	Pathways of neurodegeneration
Gene_1023	Eif3c	Gene	rno:293484	path:rno03013	RNA transport
